timestamp,breathing_rate (/api/v1/datatype/33/),heart_rate (/api/v1/datatype/19/),minute_ventilation (/api/v1/datatype/36/),cadence (/api/v1/datatype/53/),activity (/api/v1/datatype/49/)
362314461703,15,48,5484.64,0,0.0
362314461959,15,48,5484.64,0,0.0
362314462215,15,48,5471.36,0,0.0
362314462471,14,48,5471.36,0,0.0
362314462727,14,48,5471.36,0,0.0
362314462983,14,48,5471.36,0,0.0
362314463239,14,48,5511.2,0,0.0
362314463495,14,48,5511.2,0,0.0
362314463751,14,48,5511.2,0,0.0
362314464007,14,48,5511.2,0,0.0
362314464263,14,48,5511.2,0,0.0
362314464519,14,48,5564.32,0,0.0
362314464775,14,48,5564.32,0,0.0
362314465031,14,48,5564.32,0,0.0
362314465287,14,48,5564.32,0,0.0
362314465543,14,48,5657.28,0,0.0
362314465799,14,48,5657.28,0,0.0
362314466055,14,48,5657.28,0,0.0
362314466311,14,48,5657.28,0,0.0
362314466567,14,48,5551.04,0,0.0
362314466823,14,48,5551.04,0,0.0
362314467079,14,48,5551.04,0,0.0
362314467335,14,48,5736.96,0,0.0
362314467591,14,48,5736.96,0,0.0
362314467847,14,48,5736.96,0,0.0
362314468103,15,48,5736.96,0,0.0
362314468359,15,48,5723.68,0,0.0
362314468615,15,48,5723.68,0,0.0
362314468871,14,48,5723.68,0,0.0
362314469127,14,48,5723.68,0,0.0
362314469383,15,48,5869.76,0,0.0
362314469639,15,48,5869.76,0,0.0
362314469895,15,48,5869.76,0,0.0
362314470151,15,48,5869.76,0,0.0
362314470407,15,48,5816.64,0,0.0
362314470663,15,48,5816.64,0,0.0
362314470919,15,48,5816.64,0,0.0
362314471175,15,48,5816.64,0,0.0
362314471431,15,48,5816.64,0,0.0
362314471687,15,48,5816.64,0,0.0
362314471943,15,48,5816.64,0,0.0
362314472199,15,48,5816.64,0,0.0
362314472455,15,48,5843.2,0,0.0
362314472711,15,48,5843.2,0,0.0
362314472967,15,48,5843.2,0,0.0
362314473223,15,48,5843.2,0,0.0
362314473479,15,48,5883.04,0,0.0
362314473735,15,48,5883.04,0,0.0
362314473991,15,48,5883.04,0,0.0
362314474247,16,48,5883.04,0,0.0
362314474503,15,48,5763.52,0,0.0
362314474759,15,48,5763.52,0,0.0
362314475015,15,48,5763.52,0,0.0
362314475271,15,48,5763.52,0,0.0
362314475527,15,48,5763.52,0,0.0
362314475783,15,48,5896.32,0,0.0
362314476039,15,48,5896.32,0,0.0
362314476295,15,48,5896.32,0,0.0
362314476551,15,48,5896.32,0,0.0
362314476807,15,48,5750.24,0,0.0
362314477063,14,48,5750.24,0,0.0
362314477319,14,48,5750.24,0,0.0
362314477575,14,48,5750.24,0,0.0
362314477831,14,48,5869.76,0,0.0
362314478087,14,48,5869.76,0,0.0
362314478343,14,48,5869.76,0,0.0
362314478599,14,48,5869.76,0,0.0
362314478855,14,48,6015.84,0,0.0
362314479111,14,48,6015.84,0,0.0
362314479367,14,48,6015.84,0,0.0
362314479623,14,48,5883.04,0,0.0
362314479879,14,48,5883.04,0,0.0
362314480135,14,48,5883.04,0,0.0
362314480391,15,48,5883.04,0,0.0
362314480647,15,48,5883.04,0,0.0
362314480903,15,48,6095.52,0,0.0
362314481159,14,48,6095.52,0,0.0
362314481415,14,48,6095.52,0,0.0
362314481671,14,48,6095.52,0,0.0
362314481927,14,48,6241.6,0,0.0
362314482183,14,48,6241.6,0,0.0
362314482439,14,48,6241.6,0,0.0
362314482695,14,48,6241.6,0,0.0
362314482951,14,48,6241.6,0,0.0
362314483207,14,48,6268.16,0,0.0
362314483463,14,48,6268.16,0,0.0
362314483719,14,48,6268.16,0,0.0
362314483975,15,48,6268.16,0,0.0
362314484231,15,48,6334.56,0,0.0
362314484487,15,48,6334.56,0,0.0
362314484743,14,48,6334.56,0,0.0
362314484999,14,48,6334.56,0,0.0
362314485255,14,48,6308.0,0,0.0
362314485511,14,48,6308.0,0,0.0
362314485767,14,48,6308.0,0,0.0
362314486023,14,48,6308.0,0,0.0
362314486279,14,48,6188.48,0,0.0
362314486535,14,48,6188.48,0,0.0
362314486791,14,48,6188.48,0,0.0
362314487047,14,48,6188.48,0,0.0
362314487303,14,48,6440.8,0,0.0
362314487559,14,48,6440.8,0,0.0
362314487815,14,48,6440.8,0,0.0
362314488071,14,48,6440.8,0,0.0
362314488327,14,48,6308.0,0,0.0
362314488583,14,48,6308.0,0,0.0
362314488839,14,48,6308.0,0,0.0
362314489095,14,48,6308.0,0,0.0
362314489351,14,48,6122.08,0,0.0
362314489607,14,48,6122.08,0,0.0
362314489863,14,48,6122.08,0,0.0
362314490119,14,48,6122.08,0,0.0
362314490375,14,48,6148.64,0,0.0
362314490631,14,48,6148.64,0,0.0
362314490887,14,48,6148.64,0,0.0
362314491143,15,48,6148.64,0,0.0
362314491399,15,48,6268.16,0,0.0
362314491655,15,48,6268.16,0,0.0
362314491911,14,48,6268.16,0,0.0
362314492167,14,48,6268.16,0,0.0
362314492423,14,48,6122.08,0,0.0
362314492679,14,48,6122.08,0,0.0
362314492935,14,48,6122.08,0,0.0
362314493191,14,48,6122.08,0,0.0
362314493447,14,48,6055.68,0,0.0
362314493703,14,48,6055.68,0,0.0
362314493959,14,48,6055.68,0,0.0
362314494215,14,48,6055.68,0,0.0
362314494471,14,48,6055.68,0,0.0
362314494727,14,48,5962.72,0,0.0
362314494983,14,48,5962.72,0,0.0
362314495239,14,48,5962.72,0,0.0
362314495495,14,48,5962.72,0,0.0
362314495751,14,48,6042.4,0,0.0
362314496007,14,48,6042.4,0,0.0
362314496263,14,48,6042.4,0,0.0
362314496519,15,48,6042.4,0,0.0
362314496775,15,48,6161.92,0,0.0
362314497031,15,48,6161.92,0,0.0
362314497287,14,48,6161.92,0,0.0
362314497543,14,48,6161.92,0,0.0
362314497799,14,48,6175.2,0,0.0
362314498055,14,48,6175.2,0,0.0
362314498311,14,48,6175.2,0,0.0
362314498567,14,48,6175.2,0,0.0
362314498823,14,48,6055.68,0,0.0
362314499079,14,48,6055.68,0,0.0
362314499335,14,48,6055.68,0,0.0
362314499591,14,48,6055.68,0,0.0
362314499847,14,48,6122.08,0,0.0
362314500103,14,48,6122.08,0,0.0
362314500359,14,48,6122.08,0,0.0
362314500615,14,48,6122.08,0,0.0
362314500871,14,48,6122.08,0,0.0
362314501127,14,48,6122.08,0,0.0
362314501383,14,48,6122.08,0,0.0
362314501639,14,48,6122.08,0,0.0
362314501895,14,48,6122.08,0,0.0
362314502151,14,48,6148.64,0,0.0
362314502407,14,48,6148.64,0,0.0
362314502663,14,48,6148.64,0,0.0
362314502919,14,48,6148.64,0,0.0
362314503175,14,48,6135.36,0,0.0
362314503431,14,48,6135.36,0,0.0
362314503687,14,48,6135.36,0,0.0
362314503943,14,48,6135.36,0,0.0
362314504199,14,48,6068.96,0,0.0
362314504455,14,48,6068.96,0,0.0
362314504711,14,48,6068.96,0,0.0
362314504967,14,48,6068.96,0,0.0
362314505223,14,48,5989.28,0,0.0
362314505479,14,48,5989.28,0,0.0
362314505735,14,48,5989.28,0,0.0
362314505991,14,48,5989.28,0,0.0
362314506247,14,48,6029.12,0,0.0
362314506503,14,48,6029.12,0,0.0
362314506759,14,48,6029.12,0,0.0
362314507015,14,48,6029.12,0,0.0
362314507271,14,48,5909.6,0,0.0
362314507527,14,48,5909.6,0,0.0
362314507783,14,48,5909.6,0,0.0
362314508039,14,48,5909.6,0,0.0
362314508295,14,48,6135.36,0,0.0
362314508551,14,48,6135.36,0,0.0
362314508807,14,48,6135.36,0,0.0
362314509063,15,48,6135.36,0,0.0
362314509319,15,48,6135.36,0,0.0
362314509575,15,48,6135.36,0,0.0
362314509831,14,48,6135.36,0,0.0
362314510087,14,48,6135.36,0,0.0
362314510343,15,48,6135.36,0,0.0
362314510599,15,48,6135.36,0,0.0
362314510855,15,48,6135.36,0,0.0
362314511111,15,48,6135.36,0,0.0
362314511367,15,48,6135.36,0,0.0
362314511623,15,48,6201.76,0,0.0
362314511879,15,48,6201.76,0,0.0
362314512135,15,48,6201.76,0,0.0
362314512391,14,48,6201.76,0,0.0
362314512647,14,48,6215.04,0,0.0
362314512903,14,48,6215.04,0,0.0
362314513159,15,48,6215.04,0,0.0
362314513415,15,48,6215.04,0,0.0
362314513671,15,48,6095.52,0,0.0
362314513927,14,48,6095.52,0,0.0
362314514183,14,48,6095.52,0,0.0
362314514439,14,48,6095.52,0,0.0
362314514695,14,48,6374.4,0,0.0
362314514951,14,48,6374.4,0,0.0
362314515207,14,48,6374.4,0,0.0
362314515463,14,48,6374.4,0,0.0
362314515719,14,48,6161.92,0,0.0
362314515975,14,48,6161.92,0,0.0
362314516231,14,48,6161.92,0,0.0
362314516487,14,48,6161.92,0,0.0
362314516743,14,48,6161.92,0,0.0
362314516999,14,48,6215.04,0,0.0
362314517255,14,48,6215.04,0,0.0
362314517511,14,48,6215.04,0,0.0
362314517767,14,48,6175.2,0,0.0
362314518023,14,48,6175.2,0,0.0
362314518279,14,48,6175.2,0,0.0
362314518535,15,48,6175.2,0,0.0
362314518791,15,48,6268.16,0,0.0
362314519047,15,48,6268.16,0,0.0
362314519303,15,48,6268.16,0,0.0
362314519559,15,48,6268.16,0,0.0
362314519815,15,48,6281.44,0,0.0
362314520071,15,48,6281.44,0,0.0
362314520327,15,48,6281.44,0,0.0
362314520583,15,48,6281.44,0,0.0
362314520839,15,48,6321.28,0,0.0
362314521095,15,48,6321.28,0,0.0
362314521351,15,48,6321.28,0,0.0
362314521607,15,48,6321.28,0,0.0
362314521863,15,48,6321.28,0,0.0
362314522119,15,48,6281.44,0,0.0
362314522375,15,48,6281.44,0,0.0
362314522631,15,48,6281.44,0,0.0
362314522887,15,48,6281.44,0,0.0
362314523143,15,48,6241.6,0,0.0
362314523399,15,48,6241.6,0,0.0
362314523655,15,48,6241.6,0,0.0
362314523911,15,48,6241.6,0,0.0
362314524167,15,48,6228.32,0,0.0
362314524423,15,48,6228.32,0,0.0
362314524679,15,48,6228.32,0,0.0
362314524935,15,48,6228.32,0,0.0
362314525191,15,48,6241.6,0,0.0
362314525447,15,48,6241.6,0,0.0
362314525703,15,48,6241.6,0,0.0
362314525959,14,48,6241.6,0,0.0
362314526215,14,48,6161.92,0,0.0
362314526471,14,48,6161.92,0,0.0
362314526727,15,48,6161.92,0,0.0
362314526983,15,48,6334.56,0,0.0
362314527239,15,48,6334.56,0,0.0
362314527495,15,48,6334.56,0,0.0
362314527751,15,48,6334.56,0,0.0
362314528007,15,48,6547.04,0,0.0
362314528263,15,48,6547.04,0,0.0
362314528519,15,48,6547.04,0,0.0
362314528775,15,48,6547.04,0,0.0
362314529031,15,48,6454.08,0,0.0
362314529287,15,48,6454.08,0,0.0
362314529543,15,48,6454.08,0,0.0
362314529799,15,48,6454.08,0,0.0
362314530055,15,48,6533.76,0,0.0
362314530311,15,48,6533.76,0,0.0
362314530567,15,48,6533.76,0,0.0
362314530823,16,48,6533.76,0,0.0
362314531079,15,48,6586.88,0,0.0
362314531335,15,48,6586.88,0,0.0
362314531591,15,48,6586.88,0,0.0
362314531847,15,48,6586.88,0,0.0
362314532103,15,48,6573.6,0,0.0
362314532359,15,48,6573.6,0,0.0
362314532615,15,48,6573.6,0,0.0
362314532871,15,48,6573.6,0,0.0
362314533127,15,48,6653.28,0,0.0
362314533383,15,48,6653.28,0,0.0
362314533639,15,48,6653.28,0,0.0
362314533895,15,48,6653.28,0,0.0
362314534151,15,48,6387.68,0,0.0
362314534407,15,48,6387.68,0,0.0
362314534663,15,48,6387.68,0,0.0
362314534919,15,48,6387.68,0,0.0
362314535175,15,48,6188.48,0,0.0
362314535431,15,48,6188.48,0,0.0
362314535687,15,48,6188.48,0,0.0
362314535943,15,48,6188.48,0,0.0
362314536199,15,48,6188.48,0,0.0
362314536455,15,48,6082.24,0,0.0
362314536711,15,48,6082.24,0,0.0
362314536967,15,48,6082.24,0,0.0
362314537223,14,48,6082.24,0,0.0
362314537479,14,48,6015.84,0,0.0
362314537735,14,48,6015.84,0,0.0
362314537991,14,48,6015.84,0,0.0
362314538247,14,48,6015.84,0,0.0
362314538503,14,48,5922.88,0,0.0
362314538759,14,48,5922.88,0,0.0
362314539015,14,48,5922.88,0,0.0
362314539271,15,48,5922.88,0,0.0
362314539527,15,48,5949.44,0,0.0
362314539783,15,48,5949.44,0,0.0
362314540039,14,48,5949.44,0,0.0
362314540295,14,48,5949.44,0,0.0
362314540551,14,48,5843.2,0,0.0
362314540807,14,48,5843.2,0,0.0
362314541063,14,48,5843.2,0,0.0
362314541319,14,48,5843.2,0,0.0
362314541575,14,48,5949.44,0,0.0
362314541831,14,48,5949.44,0,0.0
362314542087,14,48,5949.44,0,0.0
362314542343,14,48,5949.44,0,0.0
362314542599,14,48,5976.0,0,0.0
362314542855,14,48,5976.0,0,0.0
362314543111,14,48,5976.0,0,0.0
362314543367,14,48,5976.0,0,0.0
362314543623,15,48,6188.48,0,0.0
362314543879,15,48,6188.48,0,0.0
362314544135,15,48,6188.48,0,0.0
362314544391,15,48,6188.48,0,0.0
362314544647,15,48,6334.56,0,0.0
362314544903,15,48,6334.56,0,0.0
362314545159,15,48,6334.56,0,0.0
362314545415,15,48,6334.56,0,0.0
362314545671,15,48,6334.56,0,0.0
362314545927,15,48,6268.16,0,0.0
362314546183,15,48,6268.16,0,0.0
362314546439,15,48,6268.16,0,0.0
362314546695,15,48,6387.68,0,0.0
362314546951,15,48,6387.68,0,0.0
362314547207,15,48,6387.68,0,0.0
362314547463,15,48,6387.68,0,0.0
362314547719,15,48,6400.96,0,0.0
362314547975,15,48,6400.96,0,0.0
362314548231,15,48,6400.96,0,0.0
362314548487,15,48,6400.96,0,0.0
362314548743,15,48,6547.04,0,0.0
362314548999,15,48,6547.04,0,0.0
362314549255,15,48,6547.04,0,0.0
362314549511,15,48,6547.04,0,0.0
362314549767,15,48,6547.04,0,0.0
362314550023,15,48,6600.16,0,0.0
362314550279,15,48,6600.16,0,0.0
362314550535,15,48,6600.16,0,0.0
362314550791,14,48,6600.16,0,0.0
362314551047,14,48,6454.08,0,0.0
362314551303,14,48,6454.08,0,0.0
362314551559,14,48,6454.08,0,0.0
362314551815,14,48,6454.08,0,0.0
362314552071,14,48,6308.0,0,0.0
362314552327,14,48,6308.0,0,0.0
362314552583,14,48,6308.0,0,0.0
362314552839,15,48,6308.0,0,0.0
362314553095,15,48,6374.4,0,0.0
362314553351,15,48,6374.4,0,0.0
362314553607,14,48,6374.4,0,0.0
362314553863,14,48,6374.4,0,0.0
362314554119,14,48,7543.04,0,0.0
362314554375,14,48,7543.04,0,0.0
362314554631,14,48,7543.04,0,0.0
362314554887,14,48,7543.04,0,0.0
362314555143,14,48,7702.4,0,0.0
362314555399,14,48,7702.4,0,0.0
362314555655,14,48,7702.4,0,0.0
362314555911,15,48,7702.4,0,0.0
362314556167,14,48,7556.32,0,0.0
362314556423,14,48,7556.32,0,0.0
362314556679,14,48,7556.32,0,0.0
362314556935,14,48,7556.32,0,0.0
362314557191,14,48,7702.4,0,0.0
362314557447,14,48,7702.4,0,0.0
362314557703,14,48,7702.4,0,0.0
362314557959,15,48,7702.4,0,0.0
362314558215,15,48,7808.64,0,0.0
362314558471,15,48,7808.64,0,0.0
362314558727,15,48,7808.64,0,0.0
362314558983,15,48,7808.64,0,0.0
362314559239,15,48,8034.4,0,0.0
362314559495,15,48,8034.4,0,0.0
362314559751,15,48,8034.4,0,0.0
362314560007,15,48,8034.4,0,0.0
362314560263,15,48,8074.24,0,0.0
362314560519,15,48,8074.24,0,0.0
362314560775,15,48,8074.24,0,0.0
362314561031,15,48,8074.24,0,0.0
362314561287,15,48,8074.24,0,0.0
362314561543,15,48,6812.64,0,0.0
362314561799,15,48,6812.64,0,0.0
362314562055,15,48,6812.64,0,0.0
362314562311,15,48,6812.64,0,0.0
362314562567,15,48,6600.16,0,0.0
362314562823,15,48,6600.16,0,0.0
362314563079,15,48,6600.16,0,0.0
362314563335,15,48,6600.16,0,0.0
362314563591,15,48,6507.2,0,0.0
362314563847,15,48,6507.2,0,0.0
362314564103,15,48,6507.2,0,0.0
362314564359,15,48,6507.2,0,0.0
362314564615,15,48,6175.2,0,0.0
362314564871,15,48,6175.2,0,0.0
362314565127,15,48,6175.2,0,0.0
362314565383,15,48,6175.2,0,0.0
362314565639,15,48,6228.32,0,0.0
362314565895,15,48,6228.32,0,0.0
362314566151,15,48,6228.32,0,0.0
362314566407,15,48,6228.32,0,0.0
362314566663,15,48,6122.08,0,0.0
362314566919,15,48,6122.08,0,0.0
362314567175,15,48,6122.08,0,0.0
362314567431,14,48,6122.08,0,0.0
362314567687,14,48,7184.48,0,0.0
362314567943,14,48,7184.48,0,0.0
362314568199,15,48,7184.48,0,0.0
362314568455,15,48,7184.48,0,0.0
362314568711,15,48,7197.76,0,0.0
362314568967,14,48,7197.76,0,0.0
362314569223,14,48,7197.76,0,0.0
362314569479,15,48,7357.12,0,0.0
362314569735,15,48,7357.12,0,0.0
362314569991,15,48,7357.12,0,0.0
362314570247,15,48,7357.12,0,0.0
362314570503,15,48,7423.52,0,0.0
362314570759,15,48,7423.52,0,0.0
362314571015,15,48,7423.52,0,0.0
362314571271,15,48,7423.52,0,0.0
362314571527,15,48,7582.88,0,0.0
362314571783,15,48,7582.88,0,0.0
362314572039,15,48,7582.88,0,0.0
362314572295,15,48,7582.88,0,0.0
362314572551,15,48,7609.44,0,0.0
362314572807,15,48,7609.44,0,0.0
362314573063,15,48,7609.44,0,0.0
362314573319,15,48,7609.44,0,0.0
362314573575,15,48,7569.6,0,0.0
362314573831,15,48,7569.6,0,0.0
362314574087,15,48,7569.6,0,0.0
362314574343,16,48,7569.6,0,0.0
362314574599,16,48,6454.08,0,0.0
362314574855,16,48,6454.08,0,0.0
362314575111,15,48,6454.08,0,0.0
362314575367,15,48,6454.08,0,0.0
362314575623,15,48,6493.92,0,0.0
362314575879,15,48,6493.92,0,0.0
362314576135,15,48,6493.92,0,0.0
362314576391,15,48,6493.92,0,0.0
362314576647,15,48,6440.8,0,0.0
362314576903,15,48,6440.8,0,0.0
362314577159,15,48,6440.8,0,0.0
362314577415,15,48,6440.8,0,0.0
362314577671,15,48,6493.92,0,0.0
362314577927,15,48,6493.92,0,0.0
362314578183,15,48,6493.92,0,0.0
362314578439,15,48,6493.92,0,0.0
362314578695,15,48,6507.2,0,0.0
362314578951,15,48,6507.2,0,0.0
362314579207,15,48,6507.2,0,0.0
362314579463,15,48,6586.88,0,0.0
362314579719,15,48,6586.88,0,0.0
362314579975,15,48,6586.88,0,0.0
362314580231,15,48,6586.88,0,0.0
362314580487,15,48,6759.52,0,0.0
362314580743,15,48,6759.52,0,0.0
362314580999,15,48,6759.52,0,0.0
362314581255,16,48,6759.52,0,0.0
362314581511,16,48,6825.92,0,0.0
362314581767,16,48,6825.92,0,0.0
362314582023,15,48,6825.92,0,0.0
362314582279,15,48,6825.92,0,0.0
362314582535,15,48,6706.4,0,0.0
362314582791,15,48,6706.4,0,0.0
362314583047,15,48,6706.4,0,0.0
362314583303,15,48,6706.4,0,0.0
362314583559,15,48,6839.2,0,0.0
362314583815,15,48,6839.2,0,0.0
362314584071,15,48,6839.2,0,0.0
362314584327,15,48,6839.2,0,0.0
362314584583,16,48,6759.52,0,0.0
362314584839,16,48,6759.52,0,0.0
362314585095,16,48,6759.52,0,0.0
362314585351,16,48,6759.52,0,0.0
362314585607,16,48,6693.12,0,0.0
362314585863,15,48,6693.12,0,0.0
362314586119,15,48,6693.12,0,0.0
362314586375,15,48,6693.12,0,0.0
362314586631,15,48,6547.04,0,0.0
362314586887,15,48,6547.04,0,0.0
362314587143,15,48,6547.04,0,0.0
362314587399,15,48,6547.04,0,0.0
362314587655,15,48,6480.64,0,0.0
362314587911,15,48,6480.64,0,0.0
362314588167,15,48,6480.64,0,0.0
362314588423,15,48,6480.64,0,0.0
362314588679,15,48,6387.68,0,0.0
362314588935,15,48,6387.68,0,0.0
362314589191,15,48,6387.68,0,0.0
362314589447,15,48,6387.68,0,0.0
362314589703,15,48,6440.8,0,0.0
362314589959,15,48,6440.8,0,0.0
362314590215,15,48,6440.8,0,0.0
362314590471,15,48,6440.8,0,0.0
362314590727,15,48,6334.56,0,0.0
362314590983,15,48,6334.56,0,0.0
362314591239,15,48,6334.56,0,0.0
362314591495,15,48,6334.56,0,0.0
362314591751,15,48,6321.28,0,0.0
362314592007,15,48,6321.28,0,0.0
362314592263,15,48,6321.28,0,0.0
362314592519,15,48,6321.28,0,0.0
362314592775,15,48,6400.96,0,0.0
362314593031,15,48,6400.96,0,0.0
362314593287,15,48,6400.96,0,0.0
362314593543,15,48,6400.96,0,0.0
362314593799,15,48,6427.52,0,0.0
362314594055,15,48,6427.52,0,0.0
362314594311,15,48,6427.52,0,0.0
362314594567,15,48,6427.52,0,0.0
362314594823,15,48,6414.24,0,0.0
362314595079,15,48,6414.24,0,0.0
362314595335,15,48,6414.24,0,0.0
362314595591,15,48,6414.24,0,0.0
362314595847,15,48,6679.84,0,0.0
362314596103,15,48,6679.84,0,0.0
362314596359,15,48,6679.84,0,0.0
362314596615,15,48,6679.84,0,0.0
362314596871,15,48,6852.48,0,0.0
362314597127,15,48,6852.48,0,0.0
362314597383,15,48,6852.48,0,0.0
362314597639,15,48,6852.48,0,0.0
362314597895,15,48,6852.48,0,0.0
362314598151,15,48,6892.32,0,0.0
362314598407,15,48,6892.32,0,0.0
362314598663,14,48,6892.32,0,0.0
362314598919,14,48,6892.32,0,0.0
362314599175,14,48,7025.12,0,0.0
362314599431,14,48,7025.12,0,0.0
362314599687,14,48,7025.12,0,0.0
362314599943,15,48,7131.36,0,0.0
362314600199,15,48,7131.36,0,0.0
362314600455,15,48,7131.36,0,0.0
362314600711,15,48,7131.36,0,0.0
362314600967,15,48,7131.36,0,0.0
362314601223,15,48,7051.68,0,0.0
362314601479,15,48,7051.68,0,0.0
362314601735,15,48,7051.68,0,0.0
362314601991,14,48,7051.68,0,0.0
362314602247,14,48,7038.4,0,0.0
362314602503,14,48,7038.4,0,0.0
362314602759,15,48,7038.4,0,0.0
362314603015,15,48,6905.6,0,0.0
362314603271,15,48,6905.6,0,0.0
362314603527,15,48,6905.6,0,0.0
362314603783,15,48,6905.6,0,0.0
362314604039,15,48,6905.6,0,0.0
362314604295,15,48,6746.24,0,0.0
362314604551,15,48,6746.24,0,0.0
362314604807,15,48,6746.24,0,0.0
362314605063,15,48,6746.24,0,0.0
362314605319,15,48,6759.52,0,0.0
362314605575,15,48,6759.52,0,0.0
362314605831,15,48,6759.52,0,0.0
362314606087,15,48,6759.52,0,0.0
362314606343,15,48,6759.52,0,0.0
362314606599,15,48,6759.52,0,0.0
362314606855,15,48,6759.52,0,0.0
362314607111,15,48,6759.52,0,0.0
362314607367,15,48,6706.4,0,0.0
362314607623,15,48,6706.4,0,0.0
362314607879,15,48,6706.4,0,0.0
362314608135,15,48,6812.64,0,0.0
362314608391,15,48,6812.64,0,0.0
362314608647,15,48,6812.64,0,0.0
362314608903,15,48,6812.64,0,0.0
362314609159,15,48,6812.64,0,0.0
362314609415,15,48,6839.2,0,0.0
362314609671,15,48,6839.2,0,0.0
362314609927,15,48,6839.2,0,0.0
362314610183,15,48,6839.2,0,0.0
362314610439,15,48,6719.68,0,0.0
362314610695,15,48,6719.68,0,0.0
362314610951,15,48,6719.68,0,0.0
362314611207,14,48,6719.68,0,0.0
362314611463,14,48,6679.84,0,0.0
362314611719,14,48,6679.84,0,0.0
362314611975,15,48,6679.84,0,0.0
362314612231,15,48,6679.84,0,0.0
362314612487,15,48,6759.52,0,0.0
362314612743,15,48,6759.52,0,0.0
362314612999,15,48,6759.52,0,0.0
362314613255,15,48,6759.52,0,0.0
362314613511,15,48,6772.8,0,0.0
362314613767,15,48,6772.8,0,0.0
362314614023,15,48,6772.8,0,0.0
362314614279,15,48,6772.8,0,0.0
362314614535,15,48,6812.64,0,0.0
362314614791,15,48,6812.64,0,0.0
362314615047,15,48,6812.64,0,0.0
362314615303,15,48,6812.64,0,0.0
362314615559,15,48,6825.92,0,0.0
362314615815,15,48,6825.92,0,0.0
362314616071,15,48,6825.92,0,0.0
362314616327,15,48,6825.92,0,0.0
362314616583,15,48,6985.28,0,0.0
362314616839,15,48,6985.28,0,0.0
362314617095,15,48,6985.28,0,0.0
362314617351,15,48,6985.28,0,0.0
362314617607,15,48,7184.48,0,0.0
362314617863,15,48,7184.48,0,0.0
362314618119,15,48,7184.48,0,0.0
362314618375,15,48,7184.48,0,0.0
362314618631,15,48,7396.96,0,0.0
362314618887,15,48,7396.96,0,0.0
362314619143,15,48,7396.96,0,0.0
362314619399,15,48,7396.96,0,0.0
362314619655,15,48,7224.32,0,0.0
362314619911,15,48,7224.32,0,0.0
362314620167,15,48,7224.32,0,0.0
362314620423,15,48,7370.4,0,0.0
362314620679,15,48,7370.4,0,0.0
362314620935,15,48,7370.4,0,0.0
362314621191,16,48,7370.4,0,0.0
362314621447,16,48,7370.4,0,0.0
362314621703,15,48,7197.76,0,0.0
362314621959,15,48,7197.76,0,0.0
362314622215,15,48,7197.76,0,0.0
362314622471,15,48,7197.76,0,0.0
362314622727,15,48,7144.64,0,0.0
362314622983,15,48,7144.64,0,0.0
362314623239,15,48,7144.64,0,0.0
362314623495,15,48,7051.68,0,0.0
362314623751,15,48,7051.68,0,0.0
362314624007,15,48,7051.68,0,0.0
362314624263,15,48,7051.68,0,0.0
362314624519,15,48,6945.44,0,0.0
362314624775,15,48,6945.44,0,0.0
362314625031,15,48,6945.44,0,0.0
362314625287,15,48,6945.44,0,0.0
362314625543,15,48,6666.56,0,0.0
362314625799,15,48,6666.56,0,0.0
362314626055,15,48,6666.56,0,0.0
362314626311,15,48,6666.56,0,0.0
362314626567,15,48,6759.52,0,0.0
362314626823,15,48,6759.52,0,0.0
362314627079,15,48,6759.52,0,0.0
362314627335,15,48,6759.52,0,0.0
362314627591,15,48,6759.52,0,0.0
362314627847,15,48,6493.92,0,0.0
362314628103,15,48,6493.92,0,0.0
362314628359,15,48,6493.92,0,0.0
362314628615,15,48,6653.28,0,0.0
362314628871,15,48,6653.28,0,0.0
362314629127,15,48,6653.28,0,0.0
362314629383,15,48,6653.28,0,0.0
362314629639,15,48,6719.68,0,0.0
362314629895,15,48,6719.68,0,0.0
362314630151,15,48,6719.68,0,0.0
362314630407,15,48,6719.68,0,0.0
362314630663,15,48,6706.4,0,0.0
362314630919,15,48,6706.4,0,0.0
362314631175,15,48,6706.4,0,0.0
362314631431,15,48,6706.4,0,0.0
362314631687,15,48,6799.36,0,0.0
362314631943,15,48,6799.36,0,0.0
362314632199,15,48,6799.36,0,0.0
362314632455,15,48,6799.36,0,0.0
362314632711,15,48,6799.36,0,0.0
362314632967,15,48,7064.96,0,0.0
362314633223,15,48,7064.96,0,0.0
362314633479,15,48,7064.96,0,0.0
362314633735,15,48,7250.88,0,0.0
362314633991,15,48,7250.88,0,0.0
362314634247,15,48,7250.88,0,0.0
362314634503,15,48,7250.88,0,0.0
362314634759,15,48,7250.88,0,0.0
362314635015,15,48,7410.24,0,0.0
362314635271,15,48,7410.24,0,0.0
362314635527,15,48,7410.24,0,0.0
362314635783,15,48,7582.88,0,0.0
362314636039,15,48,7582.88,0,0.0
362314636295,15,48,7582.88,0,0.0
362314636551,15,48,7582.88,0,0.0
362314636807,15,48,7582.88,0,0.0
362314637063,15,48,7582.88,0,0.0
362314637319,15,48,7582.88,0,0.0
362314637575,15,48,7582.88,0,0.0
362314637831,15,48,7636.0,0,0.0
362314638087,15,48,7636.0,0,0.0
362314638343,15,48,7636.0,0,0.0
362314638599,15,48,7636.0,0,0.0
362314638855,15,48,7636.0,0,0.0
362314639111,15,48,7489.92,0,0.0
362314639367,15,48,7489.92,0,0.0
